iter	Passed	Remaining
3240	12133	25303
3241	12135	25297
3242	12138	25290
3243	12140	25283
3244	12142	25275
3245	12143	25267
3246	12145	25259
3247	12147	25251
3248	12150	25247
3249	12152	25240
3250	12154	25233
3251	12156	25225
3252	12158	25217
3253	12160	25209
3254	12161	25201
3255	12163	25193
3256	12166	25188
3257	12169	25183
3258	12172	25178
3259	12175	25173
3260	12179	25169
3261	12186	25172
3262	12188	25164
3263	12190	25157
3264	12191	25149
3265	12193	25140
3266	12195	25133
3267	12201	25134
3268	12203	25126
3269	12204	25118
3270	12206	25111
3271	12208	25102
3272	12209	25095
3273	12212	25088
3274	12215	25084
3275	12218	25077
3276	12220	25071
3277	12222	25063
3278	12224	25055
3279	12225	25048
3280	12229	25044
3281	12231	25037
3282	12233	25029
3283	12235	25022
3284	12237	25015
3285	12239	25008
3286	12241	25000
3287	12243	24994
3288	12247	24990
3289	12249	24983
3290	12251	24975
3291	12253	24967
3292	12254	24960
3293	12256	24952
3294	12258	24945
3295	12262	24942
3296	12265	24936
3297	12268	24930
3298	12270	24924
3299	12273	24918
3300	12277	24915
3301	12282	24915
3302	12287	24912
3303	12289	24906
3304	12295	24907
3305	12299	24903
3306	12301	24896
3307	12304	24891
3308	12308	24889
3309	12314	24889
3310	12317	24884
3311	12320	24878
3312	12327	24882
3313	12330	24876
3314	12333	24870
3315	12335	24865
3316	12341	24865
3317	12344	24860
3318	12347	24855
3319	12352	24852
3320	12359	24856
3321	12364	24854
3322	12370	24856
3323	12377	24860
3324	12381	24856
3325	12384	24851
3326	12391	24854
3327	12394	24848
3328	12397	24843
3329	12399	24837
3330	12403	24833
3331	12408	24831
3332	12411	24827
3333	12414	24820
3334	12416	24814
3335	12419	24810
3336	12425	24809
3337	12427	24803
3338	12429	24796
3339	12432	24790
3340	12436	24787
3341	12441	24785
3342	12444	24780
3343	12447	24775
3344	12449	24769
3345	12453	24766
3346	12459	24765
3347	12462	24762
3348	12472	24769
3349	12476	24767
3350	12479	24761
3351	12482	24755
3352	12488	24757
3353	12491	24751
3354	12493	24745
3355	12497	24740
3356	12500	24737
3357	12506	24737
3358	12510	24734
3359	12513	24728
3360	12521	24733
3361	12525	24730
3362	12528	24725
3363	12531	24719
3364	12533	24713
3365	12537	24710
3366	12540	24704
3367	12543	24698
3368	12550	24702
3369	12557	24705
3370	12566	24710
3371	12569	24707
3372	12572	24701
3373	12576	24697
3374	12585	24705
3375	12588	24699
3376	12590	24693
3377	12598	24697
3378	12602	24693
3379	12605	24688
3380	12612	24692
3381	12615	24685
3382	12618	24680
3383	12620	24673
3384	12622	24667
3385	12626	24663
3386	12631	24662
3387	12633	24656
3388	12636	24650
3389	12639	24644
3390	12646	24647
3391	12651	24646
3392	12656	24645
3393	12661	24644
3394	12666	24643
3395	12672	24643
3396	12676	24640
3397	12679	24634
3398	12682	24630
3399	12685	24624
3400	12692	24627
3401	12695	24622
3402	12698	24616
3403	12700	24610
3404	12705	24608
3405	12709	24605
3406	12711	24599
3407	12714	24592
3408	12717	24588
3409	12725	24591
3410	12727	24585
3411	12730	24579
3412	12732	24573
3413	12736	24570
3414	12741	24569
3415	12744	24564
3416	12748	24559
3417	12756	24564
3418	12759	24560
3419	12763	24556
3420	12769	24557
3421	12772	24552
3422	12775	24546
3423	12778	24541
3424	12780	24535
3425	12786	24534
3426	12790	24532
3427	12793	24526
3428	12795	24520
3429	12798	24515
3430	12808	24523
3431	12812	24520
3432	12820	24525
3433	12825	24522
3434	12830	24522
3435	12839	24528
3436	12843	24525
3437	12853	24533
3438	12858	24530
3439	12860	24524
3440	12862	24518
3441	12870	24521
3442	12872	24515
3443	12876	24511
3444	12879	24505
3445	12883	24502
3446	12887	24499
3447	12889	24493
3448	12892	24488
3449	12896	24484
3450	12900	24482
3451	12904	24478
3452	12906	24471
3453	12910	24468
3454	12920	24475
3455	12923	24470
3456	12925	24464
3457	12930	24462
3458	12934	24458
3459	12936	24452
3460	12939	24446
3461	12941	24439
3462	12943	24433
3463	12951	24436
3464	12965	24453
3465	12970	24452
3466	12973	24447
3467	12977	24442
3468	12981	24439
3469	12985	24435
3470	12988	24432
3471	12992	24428
3472	12997	24426
3473	13000	24421
3474	13003	24417
3475	13007	24413
3476	13013	24414
3477	13017	24411
3478	13020	24405
3479	13023	24399
3480	13026	24394
3481	13031	24393
3482	13035	24391
3483	13041	24391
3484	13047	24392
3485	13051	24388
3486	13054	24382
3487	13056	24376
3488	13061	24374
3489	13065	24370
3490	13067	24364
3491	13070	24359
3492	13076	24359
3493	13079	24354
3494	13082	24348
3495	13084	24342
3496	13087	24336
3497	13092	24335
3498	13094	24329
3499	13097	24323
3500	13100	24319
3501	13103	24313
3502	13107	24309
3503	13111	24306
3504	13114	24301
3505	13116	24294
3506	13118	24287
3507	13127	24293
3508	13129	24287
3509	13133	24283
3510	13136	24278
3511	13149	24292
3512	13153	24288
3513	13157	24286
3514	13160	24279
3515	13162	24273
3516	13165	24268
3517	13168	24262
3518	13172	24260
3519	13175	24254
3520	13178	24249
3521	13181	24245
3522	13184	24238
3523	13187	24235
3524	13190	24228
3525	13191	24221
3526	13195	24216
3527	13196	24209
3528	13199	24202
3529	13204	24202
3530	13206	24195
3531	13210	24190
3532	13212	24184
3533	13214	24178
3534	13218	24175
3535	13222	24171
3536	13224	24164
3537	13227	24158
3538	13229	24153
3539	13232	24147
3540	13237	24146
3541	13240	24141
3542	13243	24136
3543	13248	24134
3544	13253	24133
3545	13257	24129
3546	13260	24123
3547	13262	24117
3548	13269	24120
3549	13272	24114
3550	13274	24108
3551	13276	24101
3552	13279	24096
3553	13285	24095
3554	13287	24089
3555	13290	24084
3556	13293	24078
3557	13295	24072
3558	13302	24073
3559	13304	24068
3560	13307	24062
3561	13309	24056
3562	13312	24050
3563	13318	24050
3564	13320	24044
3565	13323	24038
3566	13325	24032
3567	13328	24026
3568	13333	24025
3569	13335	24019
3570	13338	24013
3571	13341	24007
3572	13345	24005
3573	13351	24005
3574	13354	23999
3575	13357	23995
3576	13359	23989
3577	13368	23993
3578	13370	23987
3579	13373	23982
3580	13375	23976
3581	13379	23973
3582	13382	23967
3583	13385	23961
3584	13387	23956
3585	13390	23949
3586	13394	23947
3587	13397	23941
3588	13399	23935
3589	13402	23930
3590	13405	23924
3591	13409	23921
3592	13413	23918
3593	13416	23914
3594	13420	23910
3595	13424	23906
3596	13429	23905
3597	13432	23900
3598	13434	23893
3599	13437	23889
3600	13442	23887
3601	13445	23882
3602	13447	23875
3603	13449	23868
3604	13451	23861
3605	13453	23854
3606	13455	23847
3607	13459	23844
3608	13461	23839
3609	13463	23832
3610	13465	23824
3611	13467	23818
3612	13469	23811
3613	13475	23810
3614	13477	23803
3615	13478	23796
3616	13480	23789
3617	13482	23782
3618	13484	23775
3619	13487	23770
3620	13491	23767
3621	13493	23760
3622	13495	23753
3623	13497	23746
3624	13499	23740
3625	13501	23732
3626	13504	23729
3627	13508	23725
3628	13510	23718
3629	13512	23711
3630	13513	23704
3631	13515	23697
3632	13517	23690
3633	13521	23687
3634	13524	23681
3635	13527	23676
3636	13529	23669
3637	13531	23663
3638	13535	23660
3639	13538	23655
3640	13540	23648
3641	13542	23641
3642	13544	23634
3643	13546	23627
3644	13547	23620
3645	13550	23614
3646	13554	23611
3647	13556	23604
3648	13557	23597
3649	13559	23590
3650	13561	23583
3651	13563	23576
3652	13565	23569
3653	13569	23565
3654	13571	23560
3655	13573	23553
3656	13575	23546
3657	13577	23539
3658	13578	23531
3659	13580	23525
3660	13585	23523
3661	13587	23516
3662	13589	23509
3663	13591	23502
3664	13593	23495
3665	13594	23488
3666	13596	23482
3667	13600	23479
3668	13603	23473
3669	13605	23467
3670	13607	23460
3671	13609	23453
3672	13612	23447
3673	13618	23448
3674	13620	23442
3675	13623	23436
3676	13626	23431
3677	13628	23426
3678	13631	23420
3679	13635	23417
3680	13638	23412
3681	13640	23405
3682	13642	23398
3683	13644	23392
3684	13648	23389
3685	13650	23383
3686	13652	23376
3687	13654	23370
3688	13656	23363
3689	13658	23356
3690	13661	23350
3691	13664	23346
3692	13666	23340
3693	13668	23333
3694	13670	23326
3695	13672	23319
3696	13673	23312
3697	13675	23305
3698	13679	23302
3699	13682	23296
3700	13684	23290
3701	13685	23283
3702	13687	23276
3703	13689	23269
3704	13691	23262
3705	13696	23260
3706	13698	23254
3707	13700	23247
3708	13701	23240
3709	13703	23233
3710	13705	23226
3711	13707	23219
3712	13712	23218
3713	13714	23212
3714	13716	23205
3715	13719	23200
3716	13721	23194
3717	13724	23189
3718	13728	23186
3719	13732	23182
3720	13734	23176
3721	13736	23168
3722	13737	23161
3723	13739	23155
3724	13744	23152
3725	13746	23146
3726	13747	23139
3727	13749	23132
3728	13751	23125
3729	13753	23118
3730	13755	23112
3731	13759	23109
3732	13761	23103
3733	13763	23096
3734	13765	23090
3735	13767	23083
3736	13769	23076
3737	13771	23069
3738	13775	23068
3739	13777	23061
3740	13779	23054
3741	13781	23047
3742	13783	23040
3743	13784	23033
3744	13786	23026
3745	13790	23023
3746	13794	23020
3747	13796	23013
3748	13798	23006
3749	13799	22999
3750	13801	22992
3751	13804	22987
3752	13808	22985
3753	13811	22979
3754	13813	22973
3755	13816	22968
3756	13819	22963
3757	13822	22959
3758	13826	22955
3759	13828	22949
3760	13830	22942
3761	13832	22936
3762	13833	22929
3763	13839	22928
3764	13841	22921
3765	13843	22914
3766	13844	22908
3767	13846	22901
3768	13848	22894
3769	13850	22887
3770	13854	22885
3771	13856	22878
3772	13858	22872
3773	13860	22865
3774	13862	22858
3775	13865	22854
3776	13868	22849
3777	13871	22845
3778	13873	22838
3779	13875	22831
3780	13876	22824
3781	13878	22817
3782	13880	22811
3783	13882	22804
3784	13886	22802
3785	13888	22796
3786	13890	22789
3787	13892	22782
3788	13894	22776
3789	13896	22769
3790	13898	22763
3791	13903	22762
3792	13906	22756
3793	13908	22750
3794	13910	22743
3795	13913	22738
3796	13919	22740
3797	13922	22735
3798	13926	22731
3799	13928	22725
3800	13935	22727
3801	13938	22722
3802	13941	22717
3803	13944	22712
3804	13946	22706
3805	13951	22704
3806	13953	22698
3807	13954	22691
3808	13956	22684
3809	13958	22677
3810	13960	22671
3811	13962	22664
3812	13965	22659
3813	13968	22655
3814	13970	22648
3815	13971	22642
3816	13973	22635
3817	13975	22628
3818	13977	22622
3819	13981	22618
3820	13984	22614
3821	13986	22607
3822	13987	22600
3823	13989	22594
3824	13991	22587
3825	13993	22581
3826	13997	22578
3827	14000	22572
3828	14003	22568
3829	14006	22563
3830	14008	22557
3831	14011	22552
3832	14015	22550
3833	14018	22544
3834	14019	22537
3835	14021	22531
3836	14023	22525
3837	14026	22519
3838	14030	22517
3839	14032	22510
3840	14034	22504
3841	14036	22498
3842	14038	22491
3843	14040	22484
3844	14042	22478
3845	14046	22476
3846	14048	22470
3847	14050	22463
3848	14052	22457
3849	14054	22450
3850	14056	22444
3851	14064	22447
3852	14066	22440
3853	14068	22434
3854	14069	22427
3855	14071	22421
3856	14073	22414
3857	14076	22410
3858	14079	22405
3859	14082	22399
3860	14085	22395
3861	14087	22389
3862	14090	22384
3863	14092	22378
3864	14095	22373
3865	14097	22367
3866	14099	22362
3867	14102	22356
3868	14105	22352
3869	14108	22347
3870	14109	22340
3871	14111	22334
3872	14113	22327
3873	14115	22320
3874	14116	22313
3875	14118	22307
3876	14120	22300
3877	14126	22300
3878	14128	22294
3879	14130	22288
3880	14132	22281
3881	14134	22275
3882	14136	22269
3883	14139	22265
3884	14143	22262
3885	14145	22255
3886	14147	22250
3887	14150	22244
3888	14151	22237
3889	14153	22231
3890	14157	22227
3891	14159	22221
3892	14161	22215
3893	14163	22209
3894	14165	22202
3895	14166	22195
3896	14168	22189
3897	14172	22185
3898	14174	22180
3899	14176	22173
3900	14178	22167
3901	14180	22160
3902	14181	22154
3903	14183	22147
3904	14185	22141
3905	14189	22137
3906	14191	22132
3907	14194	22126
3908	14196	22121
3909	14199	22116
3910	14203	22113
3911	14207	22110
3912	14210	22104
3913	14212	22099
3914	14215	22094
3915	14219	22091
3916	14224	22089
3917	14226	22084
3918	14229	22079
3919	14231	22073
3920	14237	22073
3921	14240	22068
3922	14242	22062
3923	14244	22056
3924	14246	22049
3925	14247	22043
3926	14251	22038
3927	14254	22035
3928	14256	22028
3929	14258	22022
3930	14260	22015
3931	14261	22009
3932	14263	22002
3933	14265	21997
3934	14269	21993
3935	14271	21987
3936	14273	21981
3937	14275	21974
3938	14276	21968
3939	14278	21961
3940	14280	21954
3941	14283	21950
3942	14286	21945
3943	14288	21939
3944	14290	21933
3945	14292	21927
3946	14295	21923
3947	14299	21920
3948	14302	21915
3949	14304	21909
3950	14306	21903
3951	14308	21896
3952	14309	21889
3953	14311	21883
3954	14314	21879
3955	14317	21874
3956	14319	21868
3957	14321	21862
3958	14323	21855
3959	14324	21849
3960	14326	21842
3961	14330	21838
3962	14332	21833
3963	14334	21827
3964	14336	21820
3965	14338	21814
3966	14339	21807
3967	14341	21801
3968	14344	21796
3969	14348	21794
3970	14350	21787
3971	14352	21781
3972	14354	21775
3973	14355	21768
3974	14357	21762
3975	14360	21756
3976	14363	21753
3977	14365	21747
3978	14367	21740
3979	14369	21734
3980	14371	21728
3981	14372	21721
3982	14374	21715
3983	14378	21712
3984	14381	21707
3985	14383	21701
3986	14386	21696
3987	14389	21692
3988	14395	21692
3989	14397	21687
3990	14399	21680
3991	14401	21674
3992	14403	21667
3993	14404	21661
3994	14406	21655
3995	14411	21652
3996	14412	21646
3997	14414	21639
3998	14416	21633
3999	14418	21627
4000	14419	21620
4001	14421	21614
4002	14425	21610
4003	14427	21605
4004	14429	21599
4005	14431	21593
4006	14433	21587
4007	14435	21580
4008	14436	21574
4009	14438	21567
4010	14442	21564
4011	14444	21558
4012	14445	21551
4013	14447	21545
4014	14450	21540
4015	14452	21534
4016	14455	21530
4017	14460	21529
4018	14462	21523
4019	14464	21517
4020	14466	21511
4021	14468	21504
4022	14470	21498
4023	14473	21494
4024	14477	21490
4025	14479	21485
4026	14482	21481
4027	14485	21476
4028	14489	21473
4029	14491	21468
4030	14494	21462
4031	14496	21457
4032	14498	21450
4033	14499	21444
4034	14501	21437
4035	14505	21434
4036	14507	21429
4037	14509	21423
4038	14511	21416
4039	14513	21410
4040	14514	21403
4041	14516	21397
4042	14518	21391
4043	14522	21388
4044	14524	21383
4045	14526	21376
4046	14528	21371
4047	14530	21365
4048	14532	21358
4049	14538	21359
4050	14541	21353
4051	14542	21347
4052	14544	21341
4053	14546	21335
4054	14547	21328
4055	14551	21325
4056	14554	21320
4057	14556	21314
4058	14557	21307
4059	14559	21301
4060	14561	21295
4061	14563	21288
4062	14564	21282
4063	14568	21278
4064	14570	21273
4065	14574	21270
4066	14576	21264
4067	14580	21261
4068	14585	21259
4069	14587	21253
4070	14589	21248
4071	14591	21241
4072	14592	21235
4073	14594	21229
4074	14596	21223
4075	14601	21221
4076	14603	21215
4077	14605	21209
4078	14606	21203
4079	14608	21196
4080	14610	21190
4081	14611	21183
4082	14615	21179
4083	14617	21175
4084	14620	21169
4085	14621	21163
4086	14623	21157
4087	14625	21151
4088	14627	21144
4089	14630	21140
4090	14633	21136
4091	14635	21130
4092	14637	21124
4093	14638	21118
4094	14640	21112
4095	14642	21106
4096	14646	21102
4097	14649	21097
4098	14650	21091
4099	14652	21085
4100	14654	21079
4101	14656	21073
4102	14659	21068
4103	14662	21065
4104	14664	21059
4105	14668	21055
4106	14670	21050
4107	14673	21046
4108	14677	21042
4109	14681	21039
4110	14683	21033
4111	14684	21027
4112	14686	21021
4113	14688	21015
4114	14690	21009
4115	14692	21003
4116	14697	21001
4117	14699	20995
4118	14700	20989
4119	14702	20983
4120	14704	20976
4121	14705	20970
4122	14708	20965
4123	14712	20962
4124	14714	20956
4125	14715	20950
4126	14718	20944
4127	14720	20939
4128	14721	20933
4129	14727	20932
4130	14729	20926
4131	14730	20919
4132	14732	20913
4133	14734	20907
4134	14736	20901
4135	14737	20895
4136	14741	20891
4137	14744	20886
4138	14745	20880
4139	14747	20874
4140	14749	20868
4141	14751	20863
4142	14753	20857
4143	14757	20854
4144	14759	20848
4145	14761	20843
4146	14764	20837
4147	14766	20833
4148	14769	20828
4149	14775	20828
4150	14779	20825
4151	14781	20820
4152	14784	20814
4153	14790	20814
4154	14792	20809
4155	14794	20803
4156	14796	20797
4157	14797	20791
4158	14801	20786
4159	14804	20783
4160	14806	20777
4161	14808	20771
4162	14810	20765
4163	14811	20759
4164	14813	20753
4165	14815	20746
4166	14820	20745
4167	14821	20739
4168	14823	20733
4169	14825	20727
4170	14827	20721
4171	14829	20715
4172	14830	20709
4173	14833	20704
4174	14837	20701
4175	14839	20695
4176	14840	20689
4177	14842	20682
4178	14844	20676
4179	14846	20671
4180	14848	20666
4181	14852	20662
4182	14855	20658
4183	14857	20653
4184	14860	20648
4185	14863	20644
4186	14868	20641
4187	14870	20636
4188	14873	20631
4189	14874	20625
4190	14876	20619
4191	14878	20613
4192	14882	20610
4193	14884	20605
4194	14886	20599
4195	14888	20593
4196	14889	20587
4197	14891	20581
4198	14893	20575
4199	14895	20569
4200	14899	20567
4201	14901	20562
4202	14903	20556
4203	14905	20550
4204	14907	20544
4205	14910	20539
4206	14917	20541
4207	14919	20535
4208	14921	20530
4209	14923	20524
4210	14925	20518
4211	14927	20513
4212	14931	20509
4213	14934	20505
4214	14936	20499
4215	14938	20494
4216	14940	20489
4217	14942	20483
4218	14945	20479
4219	14947	20473
4220	14949	20467
4221	14952	20462
4222	14954	20457
4223	14956	20452
4224	14960	20449
4225	14964	20445
4226	14965	20439
4227	14967	20433
4228	14969	20427
4229	14971	20421
4230	14972	20415
4231	14974	20409
4232	14978	20407
4233	14980	20401
4234	14982	20395
4235	14984	20389
4236	14986	20383
4237	14987	20377
4238	14989	20371
4239	14993	20368
4240	14995	20362
4241	14997	20356
4242	14998	20350
4243	15000	20344
4244	15002	20339
4245	15004	20332
4246	15005	20326
4247	15011	20326
4248	15014	20322
4249	15016	20316
4250	15018	20310
4251	15019	20304
4252	15021	20298
4253	15026	20296
4254	15028	20290
4255	15030	20285
4256	15032	20279
4257	15033	20273
4258	15035	20267
4259	15039	20264
4260	15043	20261
4261	15045	20256
4262	15050	20254
4263	15053	20250
4264	15057	20247
4265	15059	20242
4266	15061	20236
4267	15063	20230
4268	15065	20224
4269	15066	20218
4270	15068	20212
4271	15074	20212
4272	15076	20207
4273	15078	20201
4274	15081	20196
4275	15083	20191
4276	15085	20186
4277	15088	20181
4278	15090	20175
4279	15091	20169
4280	15093	20164
4281	15096	20159
4282	15098	20153
4283	15099	20147
4284	15103	20144
4285	15106	20139
4286	15108	20133
4287	15110	20127
4288	15111	20122
4289	15113	20116
4290	15115	20110
4291	15119	20107
4292	15121	20102
4293	15123	20096
4294	15125	20090
4295	15127	20084
4296	15128	20079
4297	15130	20073
4298	15134	20069
4299	15137	20066
4300	15139	20060
4301	15141	20054
4302	15142	20048
4303	15144	20042
4304	15146	20036
4305	15148	20031
4306	15153	20029
4307	15155	20024
4308	15157	20018
4309	15160	20014
4310	15163	20010
4311	15168	20009
4312	15170	20003
4313	15172	19997
4314	15174	19991
4315	15175	19985
4316	15177	19980
4317	15179	19974
4318	15184	19972
4319	15186	19967
4320	15187	19961
4321	15189	19955
4322	15191	19949
4323	15193	19943
4324	15195	19937
4325	15198	19934
4326	15201	19930
4327	15203	19924
4328	15205	19918
4329	15206	19912
4330	15208	19907
4331	15210	19901
4332	15213	19897
4333	15216	19892
4334	15218	19887
4335	15219	19881
4336	15221	19875
4337	15223	19869
4338	15224	19863
4339	15226	19857
4340	15230	19855
4341	15233	19850
4342	15235	19845
4343	15237	19839
4344	15239	19833
4345	15240	19827
4346	15242	19821
4347	15245	19817
4348	15249	19814
4349	15251	19809
4350	15253	19804
4351	15256	19799
4352	15259	19795
4353	15263	19792
4354	15266	19788
4355	15267	19782
4356	15269	19776
4357	15271	19770
4358	15273	19764
4359	15275	19759
4360	15280	19758
4361	15282	19752
4362	15284	19747
4363	15285	19741
4364	15287	19735
4365	15289	19729
4366	15291	19725
4367	15295	19722
4368	15297	19716
4369	15299	19710
4370	15301	19704
4371	15303	19699
4372	15304	19693
4373	15306	19687
4374	15309	19683
4375	15312	19679
4376	15313	19673
4377	15315	19667
4378	15317	19661
4379	15319	19655
4380	15320	19650
4381	15326	19649
4382	15329	19644
4383	15331	19639
4384	15332	19633
4385	15334	19627
4386	15336	19622
4387	15337	19616
4388	15342	19614
4389	15345	19609
4390	15347	19604
4391	15350	19600
4392	15353	19595
4393	15356	19591
4394	15360	19589
4395	15362	19584
4396	15365	19579
4397	15367	19575
4398	15370	19569
4399	15374	19567
4400	15377	19563
4401	15379	19557
4402	15381	19552
4403	15383	19546
4404	15385	19541
4405	15393	19544
4406	15395	19539
4407	15397	19533
4408	15399	19528
4409	15401	19522
4410	15406	19520
4411	15409	19516
4412	15410	19510
4413	15412	19505
4414	15414	19499
4415	15416	19493
4416	15418	19489
4417	15423	19487
4418	15425	19482
4419	15428	19477
4420	15430	19471
4421	15432	19466
4422	15434	19461
4423	15438	19458
4424	15441	19454
4425	15443	19449
4426	15446	19445
4427	15450	19441
4428	15455	19440
4429	15458	19436
4430	15460	19431
4431	15462	19426
4432	15464	19420
4433	15466	19415
4434	15471	19413
4435	15473	19407
4436	15475	19402
4437	15477	19396
4438	15478	19391
4439	15480	19385
4440	15485	19383
4441	15487	19379
4442	15490	19374
4443	15492	19369
4444	15494	19363
4445	15496	19358
4446	15499	19353
4447	15502	19350
4448	15505	19345
4449	15506	19340
4450	15508	19334
4451	15510	19329
4452	15512	19323
4453	15516	19320
4454	15519	19316
4455	15521	19311
4456	15523	19306
4457	15525	19300
4458	15527	19295
4459	15533	19295
4460	15536	19290
4461	15538	19285
4462	15542	19282
4463	15545	19278
4464	15549	19276
4465	15552	19271
4466	15554	19266
4467	15556	19261
4468	15558	19256
4469	15562	19252
4470	15565	19249
4471	15567	19243
4472	15569	19238
4473	15572	19233
4474	15574	19228
4475	15576	19223
4476	15580	19220
4477	15582	19215
4478	15584	19210
4479	15586	19204
4480	15588	19199
4481	15590	19193
4482	15592	19189
4483	15596	19186
4484	15598	19180
4485	15600	19175
4486	15602	19170
4487	15604	19164
4488	15606	19159
4489	15609	19155
4490	15613	19152
4491	15614	19146
4492	15616	19141
4493	15618	19135
4494	15620	19130
4495	15622	19125
4496	15626	19122
4497	15629	19118
4498	15631	19112
4499	15633	19107
4500	15635	19102
4501	15637	19096
4502	15639	19091
4503	15643	19088
4504	15645	19083
4505	15647	19078
4506	15649	19073
4507	15651	19068
4508	15653	19063
4509	15657	19059
4510	15660	19055
4511	15662	19050
4512	15664	19044
4513	15665	19039
4514	15668	19034
4515	15670	19028
4516	15674	19026
4517	15677	19022
4518	15679	19016
4519	15680	19011
4520	15682	19006
4521	15684	19000
4522	15688	18997
4523	15691	18994
4524	15693	18988
4525	15695	18983
4526	15697	18977
4527	15699	18972
4528	15701	18966
4529	15704	18963
4530	15709	18961
4531	15711	18956
4532	15713	18950
4533	15715	18945
4534	15716	18939
4535	15720	18936
4536	15723	18932
4537	15725	18927
4538	15728	18922
4539	15730	18918
4540	15733	18913
4541	15737	18911
4542	15740	18907
4543	15743	18902
4544	15745	18897
4545	15747	18892
4546	15748	18886
4547	15755	18886
4548	15757	18882
4549	15760	18877
4550	15762	18872
4551	15765	18868
4552	15772	18869
4553	15775	18865
4554	15777	18859
4555	15781	18857
4556	15786	18855
4557	15788	18850
4558	15789	18844
4559	15791	18839
4560	15793	18833
4561	15795	18828
4562	15797	18823
4563	15800	18818
4564	15803	18815
4565	15805	18810
4566	15807	18805
4567	15809	18799
4568	15811	18794
4569	15813	18788
4570	15817	18787
4571	15820	18782
4572	15822	18777
4573	15825	18773
4574	15828	18768
4575	15832	18765
4576	15835	18762
4577	15837	18756
4578	15838	18751
4579	15840	18746
4580	15842	18740
4581	15844	18735
4582	15847	18731
4583	15850	18727
4584	15852	18722
4585	15854	18717
4586	15856	18711
4587	15857	18705
4588	15859	18700
4589	15862	18696
4590	15866	18693
4591	15867	18687
4592	15869	18682
4593	15871	18677
4594	15873	18671
4595	15875	18666
4596	15877	18661
4597	15881	18658
4598	15884	18653
4599	15885	18648
4600	15888	18643
4601	15889	18638
4602	15891	18633
4603	15895	18629
4604	15898	18626
4605	15900	18621
4606	15903	18616
4607	15905	18611
4608	15907	18607
4609	15911	18604
4610	15914	18599
4611	15917	18595
4612	15920	18592
4613	15924	18588
4614	15927	18584
4615	15929	18580
4616	15931	18574
4617	15933	18569
4618	15935	18564
4619	15937	18558
4620	15938	18553
4621	15940	18547
4622	15944	18545
4623	15946	18539
4624	15948	18534
4625	15950	18529
4626	15951	18523
4627	15953	18518
4628	15955	18512
4629	15959	18509
4630	15961	18505
4631	15963	18499
4632	15965	18494
4633	15966	18489
4634	15968	18483
4635	15970	18478
4636	15973	18474
4637	15976	18470
4638	15978	18465
4639	15980	18460
4640	15982	18455
4641	15984	18450
4642	15986	18444
4643	15991	18443
4644	15995	18440
4645	15997	18435
4646	15999	18429
4647	16001	18424
4648	16002	18419
4649	16007	18416
4650	16010	18413
4651	16012	18408
4652	16015	18404
4653	16019	18401
4654	16024	18399
4655	16027	18395
4656	16028	18390
4657	16031	18385
4658	16033	18379
4659	16034	18374
4660	16038	18371
4661	16041	18367
4662	16043	18361
4663	16044	18356
4664	16046	18351
4665	16048	18346
4666	16050	18340
4667	16054	18338
4668	16056	18333
4669	16058	18328
4670	16060	18322
4671	16062	18317
4672	16063	18312
4673	16065	18306
4674	16067	18301
4675	16072	18299
4676	16074	18295
4677	16077	18290
4678	16080	18286
4679	16082	18281
4680	16089	18282
4681	16091	18277
4682	16095	18274
4683	16098	18270
4684	16103	18268
4685	16107	18266
4686	16111	18263
4687	16115	18260
4688	16121	18260
4689	16124	18255
4690	16127	18252
4691	16130	18248
4692	16136	18247
4693	16140	18244
4694	16142	18240
4695	16150	18241
4696	16153	18238
4697	16161	18239
4698	16164	18235
4699	16168	18232
4700	16171	18228
4701	16174	18224
4702	16178	18221
4703	16182	18218
4704	16184	18213
4705	16186	18208
4706	16189	18205
4707	16192	18201
4708	16197	18199
4709	16200	18195
4710	16202	18190
4711	16205	18186
4712	16208	18182
4713	16213	18181
4714	16216	18177
4715	16219	18172
4716	16226	18173
4717	16231	18171
4718	16233	18167
4719	16236	18162
4720	16238	18157
4721	16241	18153
4722	16247	18153
4723	16251	18150
4724	16258	18150
4725	16261	18147
4726	16266	18145
4727	16268	18140
4728	16272	18137
4729	16278	18136
4730	16281	18132
4731	16284	18129
4732	16290	18128
4733	16297	18128
4734	16301	18125
4735	16303	18121
4736	16308	18119
4737	16311	18115
4738	16314	18111
4739	16316	18106
4740	16320	18103
4741	16325	18101
4742	16329	18099
4743	16335	18099
4744	16339	18095
4745	16343	18093
4746	16347	18089
4747	16351	18087
4748	16355	18084
4749	16358	18080
4750	16363	18078
4751	16367	18075
4752	16374	18075
4753	16377	18072
4754	16386	18074
4755	16392	18073
4756	16396	18071
4757	16399	18067
4758	16403	18064
4759	16408	18063
4760	16411	18059
4761	16415	18055
4762	16418	18052
4763	16424	18051
4764	16427	18047
4765	16430	18043
4766	16433	18040
4767	16441	18041
4768	16444	18037
4769	16446	18033
4770	16455	18035
4771	16459	18032
4772	16463	18029
4773	16470	18030
4774	16474	18026
4775	16477	18022
4776	16480	18018
4777	16483	18015
4778	16489	18014
4779	16492	18010
4780	16496	18007
4781	16499	18003
4782	16503	18000
4783	16506	17996
4784	16508	17991
4785	16510	17987
4786	16513	17982
4787	16517	17979
4788	16520	17976
4789	16522	17971
4790	16525	17967
4791	16527	17962
4792	16529	17957
4793	16534	17955
