iter	RMSE
5064	0.06911502644
5065	0.06911479301
5066	0.06910493889
5067	0.06910379544
5068	0.06907609328
5069	0.06907364435
5070	0.06906617005
5071	0.06906604375
5072	0.06905243023
5073	0.06904808203
5074	0.06904327411
5075	0.06903393354
5076	0.06902027268
5077	0.06901278584
5078	0.06901256625
5079	0.06901090619
5080	0.0690103487
5081	0.06900751345
5082	0.06900439355
5083	0.06899489302
5084	0.06899073209
5085	0.06898797536
5086	0.0689877548
5087	0.06898344333
5088	0.06898321735
5089	0.0689782111
5090	0.06897787287
5091	0.06897540518
5092	0.06897194715
5093	0.06895877051
5094	0.06895764394
5095	0.06893938366
5096	0.06893111964
5097	0.06893087725
5098	0.06892438433
5099	0.06892422954
5100	0.06889229459
5101	0.06889213636
5102	0.06888445076
5103	0.06888312115
5104	0.06888141292
5105	0.0688811648
5106	0.06888066097
5107	0.06888011865
5108	0.06885862322
5109	0.06884038593
5110	0.06883561886
5111	0.06883210007
5112	0.06883190776
5113	0.06883166575
5114	0.06882600857
5115	0.06882550402
5116	0.06882118856
5117	0.06882027738
5118	0.0687869871
5119	0.06878675995
5120	0.06877492407
5121	0.06877371947
5122	0.06877205813
5123	0.06877102884
5124	0.06876878873
5125	0.06876669987
5126	0.06876649249
5127	0.06876630744
5128	0.06876461026
5129	0.0687629481
5130	0.06874066611
5131	0.06873901158
5132	0.06873812114
5133	0.06873641185
5134	0.06873561805
5135	0.06872119515
5136	0.06872075407
5137	0.06869111339
5138	0.06869079256
5139	0.06866647428
5140	0.06866503172
5141	0.06863310719
5142	0.06862702287
5143	0.06862548994
5144	0.06862141689
5145	0.06862053667
5146	0.06861461604
5147	0.06861441524
5148	0.06859937338
5149	0.06859732214
5150	0.06859683201
5151	0.06856088908
5152	0.0685566968
5153	0.0685565698
5154	0.06854478963
5155	0.0685438528
5156	0.06854340835
5157	0.06854327643
5158	0.06853205356
5159	0.06852990574
5160	0.06851623213
5161	0.06850679314
5162	0.06850337184
5163	0.06849996131
5164	0.06849730464
5165	0.06849574226
5166	0.06849293658
5167	0.06849226958
5168	0.06849212035
5169	0.06846532654
5170	0.06846514449
5171	0.06846366983
5172	0.06845813127
5173	0.06845652253
5174	0.06844364045
5175	0.0684415661
5176	0.06843796759
5177	0.06840754668
5178	0.06840704252
5179	0.06840465923
5180	0.06840283498
5181	0.06839339756
5182	0.06839326033
5183	0.06838984385
5184	0.06838658738
5185	0.0683832736
5186	0.06838004499
5187	0.06837684028
5188	0.06837359774
5189	0.06837126298
5190	0.06837076558
5191	0.06836887617
5192	0.0683612392
5193	0.06836108037
5194	0.06836059239
5195	0.06835086833
5196	0.06834865938
5197	0.06834798019
5198	0.0683459745
5199	0.06834363749
5200	0.06834251634
5201	0.06833466176
5202	0.06833312819
5203	0.06833043074
5204	0.06832835721
5205	0.06832314463
5206	0.06830845467
5207	0.06830668496
5208	0.06830335497
5209	0.06830307005
5210	0.06830292334
5211	0.06830075513
5212	0.06829535234
5213	0.0682830368
5214	0.06828266684
5215	0.06827232527
5216	0.06825768877
5217	0.0682570117
5218	0.06825685545
5219	0.06825658634
5220	0.06822837774
5221	0.06821632864
5222	0.06820523811
5223	0.06818416141
5224	0.06817998268
5225	0.06817670843
5226	0.06816769798
5227	0.0681650188
5228	0.06816460005
5229	0.06815252698
5230	0.06815017609
5231	0.06814936536
5232	0.06814575754
5233	0.06814521199
5234	0.06814277028
5235	0.06813181909
5236	0.06813010173
5237	0.06812960404
5238	0.06812932317
5239	0.06811884089
5240	0.06811627986
5241	0.06811396193
5242	0.06808692206
5243	0.0680791367
5244	0.06805838971
5245	0.06805682591
5246	0.06805493913
5247	0.06805003627
5248	0.0680491618
5249	0.0680484356
5250	0.06804513579
5251	0.06804431193
5252	0.06804201385
5253	0.06803431428
5254	0.06802901296
5255	0.06802817132
5256	0.06802469667
5257	0.068022203
5258	0.06801498618
5259	0.06801427767
5260	0.06801112823
5261	0.06800108171
5262	0.06799382778
5263	0.06798355399
5264	0.06796940546
5265	0.06796921448
5266	0.06796685258
5267	0.06796271569
5268	0.06796168729
5269	0.06796059081
5270	0.06795821626
5271	0.06794776815
5272	0.06794395318
5273	0.06792306659
5274	0.06792260227
5275	0.0678980852
5276	0.06789700148
5277	0.0678925073
5278	0.06789085378
5279	0.06789002696
5280	0.06788728011
5281	0.06786724806
5282	0.06786634141
5283	0.06786576577
5284	0.06786527616
5285	0.06786141192
5286	0.0678603827
5287	0.06785927513
5288	0.06785537277
5289	0.06785467949
5290	0.06785368963
5291	0.06784943822
5292	0.0678264776
5293	0.06782628673
5294	0.0678238168
5295	0.06782336209
5296	0.06782316245
5297	0.06782108683
5298	0.06780730207
5299	0.06778408495
5300	0.06778161893
5301	0.0677792338
5302	0.06777607504
5303	0.06776783789
5304	0.06776750636
5305	0.06776555106
5306	0.0677610397
5307	0.06774539211
5308	0.0677452513
5309	0.06774472385
5310	0.06774455368
5311	0.06774399429
5312	0.06774085543
5313	0.06772684225
5314	0.06772638254
5315	0.06772525187
5316	0.06772445665
5317	0.06771948327
5318	0.06771543798
5319	0.06771468338
5320	0.06771230134
5321	0.0677091742
5322	0.06770897061
5323	0.06770738385
5324	0.06770636
5325	0.06768358281
5326	0.06767864262
5327	0.0676482812
5328	0.06764815761
5329	0.06763832457
5330	0.06763783365
5331	0.06759651977
5332	0.06759605497
5333	0.06759250664
5334	0.06758288501
5335	0.06758035634
5336	0.06757533547
5337	0.06757495161
5338	0.06756850408
5339	0.06756763159
5340	0.06756509414
5341	0.06755814209
5342	0.06755791548
5343	0.06755399144
5344	0.06755385387
5345	0.06753560607
5346	0.06753542103
5347	0.06752926851
5348	0.06752880355
5349	0.06752761366
5350	0.06752643059
5351	0.06752557194
5352	0.0675250937
5353	0.06752484544
5354	0.06752466945
5355	0.06752445331
5356	0.0675199351
5357	0.06751974928
5358	0.0675174683
5359	0.06751655078
5360	0.06751287392
5361	0.06751274988
5362	0.06751052586
5363	0.06751033396
5364	0.06751021685
5365	0.06748408233
5366	0.0674836162
5367	0.06748280429
5368	0.06748257324
5369	0.0674820601
5370	0.06748056344
5371	0.06747605761
5372	0.06747381339
5373	0.06747262736
5374	0.067466465
5375	0.06745878762
5376	0.06743908579
5377	0.06742609188
5378	0.0674254831
5379	0.06741767222
5380	0.06741519265
5381	0.06741451156
5382	0.06741252667
5383	0.06741164348
5384	0.06741148351
5385	0.06738505444
5386	0.0673831887
5387	0.06738305199
5388	0.06738276385
5389	0.06738162381
5390	0.06738109303
5391	0.06736938665
5392	0.06736760891
5393	0.06735490498
5394	0.06735399932
5395	0.06733520443
5396	0.0673193912
5397	0.0673146219
5398	0.06731417871
5399	0.06731399799
5400	0.06729191563
5401	0.06729139934
5402	0.06728763906
5403	0.06728736258
5404	0.06728716694
5405	0.06727556533
5406	0.06725221007
5407	0.06725071789
5408	0.06724684482
5409	0.06723157631
5410	0.06723136916
5411	0.06722404858
5412	0.0672235664
5413	0.0672226696
5414	0.06722120762
5415	0.06722036916
5416	0.067217392
5417	0.06721296347
5418	0.06720588934
5419	0.06720571867
5420	0.06720424131
5421	0.06720175173
5422	0.06718615131
5423	0.06717118243
5424	0.06716873534
5425	0.06716785476
5426	0.06716636866
5427	0.06716335688
5428	0.06715912618
5429	0.06715109061
5430	0.06715037564
5431	0.06714172878
5432	0.06714024966
5433	0.06713776109
5434	0.0671312311
5435	0.0671260075
5436	0.06712563523
5437	0.06712179523
5438	0.06711773845
5439	0.06711634653
5440	0.06711617915
5441	0.06710852295
5442	0.06710536921
5443	0.06710523532
5444	0.06710502676
5445	0.06710455752
5446	0.06709372073
5447	0.06708497281
5448	0.06708283571
5449	0.06707436201
5450	0.06707379019
5451	0.06706842835
5452	0.06705871623
5453	0.06705784479
5454	0.0670362088
5455	0.06703285936
5456	0.06701720836
5457	0.06701675482
5458	0.0670166071
5459	0.06701454847
5460	0.06701388654
5461	0.06701352785
5462	0.06701131224
5463	0.06699884952
5464	0.06699587852
5465	0.06699009473
5466	0.06698959192
5467	0.06698453283
5468	0.0669822419
5469	0.06698178154
5470	0.06698157982
5471	0.06698132734
5472	0.06698110725
5473	0.06697498444
5474	0.06696123154
5475	0.06695755619
5476	0.06695513588
5477	0.06694476268
5478	0.06694318788
5479	0.06692658431
5480	0.06692301137
5481	0.0669201277
5482	0.06691682739
5483	0.06689999403
5484	0.06688457705
5485	0.06688436667
5486	0.06687901544
5487	0.06686995632
5488	0.06686982833
5489	0.06686896665
5490	0.06686862403
5491	0.06686717575
5492	0.06686705258
5493	0.06685401307
5494	0.0668535596
5495	0.06685140456
5496	0.06681917573
5497	0.06680022266
5498	0.06679942704
5499	0.0667987811
5500	0.06679188489
5501	0.06679145129
5502	0.06678030783
5503	0.06677986277
5504	0.06677814087
5505	0.06677723861
5506	0.06677658897
5507	0.06677593279
5508	0.06677516769
5509	0.06677376924
5510	0.06677013295
5511	0.06676994695
5512	0.06676717111
5513	0.06675037056
5514	0.06674843853
5515	0.0667476587
5516	0.06671683221
5517	0.0667139831
5518	0.06670854028
5519	0.06670605856
5520	0.06670521767
5521	0.06669960282
5522	0.06669857708
5523	0.06669614113
5524	0.06669334502
5525	0.06668760054
5526	0.06668743631
5527	0.06668698087
5528	0.0666818659
5529	0.06668088421
5530	0.06667085055
5531	0.06666792001
5532	0.06666707944
5533	0.06664812755
5534	0.06661997211
5535	0.06660844174
5536	0.06660799012
5537	0.0666077558
5538	0.06660754658
5539	0.0665827141
5540	0.06657892122
5541	0.06657724674
5542	0.06657540095
5543	0.06657508287
5544	0.06656547055
5545	0.06655888999
5546	0.0665518644
5547	0.06655123014
5548	0.06655105681
5549	0.06655092622
5550	0.06655074799
5551	0.06654730777
5552	0.06652812834
5553	0.06652755712
5554	0.06652711797
5555	0.0665086208
5556	0.06650557984
5557	0.06650255393
5558	0.06649664618
5559	0.06649649913
5560	0.06649088147
5561	0.06649076193
5562	0.06648360722
5563	0.0664813989
5564	0.06648120632
5565	0.06648019299
5566	0.06647974814
5567	0.06647956481
5568	0.06647324611
5569	0.06647050191
5570	0.06647036807
5571	0.06646661325
5572	0.06646545504
5573	0.0664636363
5574	0.0664627636
5575	0.06646219943
5576	0.06645951001
5577	0.06644879585
5578	0.06644375308
5579	0.06644294795
5580	0.06643543928
5581	0.06643282156
5582	0.06642994789
5583	0.06642850354
5584	0.06642501454
5585	0.06642171658
5586	0.06641909139
5587	0.06641339797
5588	0.06640637884
5589	0.06637857761
5590	0.06637619604
5591	0.06637600528
5592	0.06636983387
5593	0.06636936588
5594	0.06636914205
5595	0.06634063276
5596	0.06633911643
5597	0.0663339355
5598	0.06632728852
5599	0.06632716208
5600	0.06632667245
5601	0.06631024251
5602	0.06630007946
5603	0.06629378651
5604	0.06629094235
5605	0.06628814466
5606	0.06628765724
5607	0.06627725958
5608	0.06627106229
5609	0.06625287889
5610	0.06623293375
5611	0.06623272583
5612	0.0662224507
5613	0.06622214728
5614	0.06622181875
5615	0.06621916619
5616	0.06620538262
5617	0.06620492676
5618	0.06620471875
5619	0.06620212261
5620	0.06619969613
5621	0.06619579792
5622	0.06619232252
5623	0.06619217649
5624	0.06618644583
5625	0.06617611991
5626	0.06617270071
5627	0.06614801209
5628	0.06614788425
5629	0.06614550747
5630	0.06612732809
5631	0.06612280458
5632	0.06612267418
5633	0.06612171947
5634	0.06611365491
5635	0.06611348259
5636	0.06609701822
5637	0.0660867626
5638	0.0660845926
5639	0.0660807775
5640	0.06607431332
5641	0.06607155672
5642	0.06607062506
5643	0.06607017142
5644	0.06605831334
5645	0.06605305586
5646	0.06604256033
5647	0.06604032584
5648	0.06603793208
5649	0.06603771907
5650	0.06603484726
5651	0.06603466307
5652	0.06603420427
5653	0.06603378404
5654	0.06602236518
5655	0.0660202619
5656	0.06601983234
5657	0.06601695258
5658	0.06601683077
5659	0.06600067606
5660	0.06597239299
5661	0.06597154217
5662	0.06596851564
5663	0.06596428715
5664	0.06596215556
5665	0.06596157215
5666	0.06596111768
5667	0.06596099892
5668	0.06593508784
5669	0.06592694445
5670	0.0659198243
5671	0.06591961848
5672	0.06591761668
5673	0.06590172173
5674	0.06589025293
5675	0.06588805539
5676	0.06588355284
5677	0.06586151134
5678	0.06584595628
5679	0.06584547521
5680	0.06584415715
5681	0.0658434289
5682	0.06582366029
5683	0.06582354735
5684	0.06582142628
5685	0.06581929876
5686	0.06579547005
5687	0.06579368067
5688	0.06578116495
5689	0.06577779826
5690	0.06577527644
5691	0.06577335659
5692	0.06576970413
5693	0.06576923304
5694	0.0657665031
5695	0.06575800113
5696	0.06575519262
5697	0.06575411113
5698	0.06575034196
5699	0.06574736761
5700	0.06574513246
5701	0.06574489687
5702	0.06573235467
5703	0.06572260591
5704	0.06570975649
5705	0.06570701294
5706	0.06568424059
5707	0.06567578585
5708	0.06567259803
5709	0.06565265028
5710	0.06564850907
5711	0.06563765456
5712	0.06563690119
5713	0.06563615759
5714	0.06563241518
5715	0.06563228304
5716	0.06562568069
5717	0.06561270792
5718	0.06561077778
5719	0.06560929111
5720	0.06560894878
5721	0.06560672779
5722	0.06559906634
5723	0.0655917469
5724	0.06558781525
5725	0.06557898463
5726	0.06556471892
5727	0.06556178449
5728	0.06555897585
5729	0.06555149635
5730	0.06554181074
5731	0.06554153383
5732	0.06553207508
5733	0.06553044605
5734	0.06553010793
5735	0.06552273947
5736	0.0655217322
5737	0.06551958982
5738	0.06551701409
5739	0.06551311168
5740	0.0655107325
5741	0.06550877362
5742	0.06549956755
5743	0.06549764777
5744	0.06549709127
5745	0.06549657033
5746	0.06549453992
5747	0.06549433108
5748	0.06549078701
5749	0.06547888325
5750	0.06547668394
5751	0.06546841057
5752	0.06546332862
5753	0.06544660454
5754	0.06543705234
5755	0.06540494419
5756	0.06537568218
5757	0.06537527716
5758	0.06536798837
5759	0.06536530963
5760	0.06535989504
5761	0.06535962465
5762	0.06535636057
5763	0.0653558376
5764	0.06534393045
5765	0.06532906944
5766	0.06532862261
5767	0.06532668853
5768	0.06531898526
5769	0.06531626283
5770	0.06531429856
5771	0.06528231908
5772	0.06527136972
5773	0.06527088966
5774	0.06527043176
5775	0.06527014503
5776	0.06525083122
5777	0.06524802559
5778	0.06524500387
5779	0.0652384604
5780	0.06523802938
5781	0.06523598391
5782	0.06523385652
5783	0.06523138797
5784	0.06523097476
5785	0.06522870685
5786	0.06522310786
5787	0.06522291141
5788	0.06522090631
5789	0.06521725083
5790	0.06520948929
5791	0.06520441202
5792	0.06520292071
5793	0.06520072754
5794	0.06518901793
5795	0.06518714549
5796	0.0651852423
5797	0.06518485516
5798	0.06517486118
5799	0.06514598088
5800	0.06514441417
5801	0.06514401733
5802	0.06514232465
5803	0.06514220564
5804	0.06514005229
5805	0.06513982475
5806	0.06513077991
5807	0.0651258065
5808	0.06510232607
5809	0.06510031357
5810	0.06510017605
5811	0.06508327067
5812	0.06508275905
5813	0.06507616239
5814	0.06507573612
5815	0.06507365718
5816	0.06507138584
5817	0.06507117928
5818	0.06507102395
5819	0.06507064817
5820	0.06504214128
5821	0.06503367551
5822	0.06502635223
5823	0.06500338068
5824	0.06500159389
5825	0.06499894102
5826	0.06499636919
5827	0.06499615081
5828	0.0649868324
5829	0.06496312759
5830	0.06496273035
5831	0.06496040938
5832	0.06495877416
5833	0.06495587254
5834	0.06495208101
5835	0.06495050443
5836	0.06494955469
5837	0.06494872683
5838	0.06494780524
5839	0.06492601758
5840	0.06491284781
5841	0.06490640888
5842	0.06490629381
5843	0.06490588436
5844	0.06490217646
5845	0.06488580944
5846	0.06487872767
5847	0.06486897008
5848	0.06486494027
5849	0.06486352701
5850	0.06485999152
5851	0.06485826099
5852	0.06484024097
5853	0.06482588771
5854	0.0648256316
5855	0.0648247542
5856	0.06482201266
5857	0.06482066818
5858	0.06481865444
5859	0.06481720339
5860	0.06480957413
5861	0.06480792037
5862	0.06480384231
5863	0.06480114913
5864	0.06477475607
5865	0.06477291891
5866	0.06477023268
5867	0.06475526533
5868	0.06474302002
5869	0.064715876
5870	0.06471359102
5871	0.06470758982
5872	0.06470385351
5873	0.06470375156
5874	0.06469787339
5875	0.06469643884
5876	0.06469631693
5877	0.06468634456
5878	0.0646859228
5879	0.06468410851
5880	0.06468182552
5881	0.06468101147
5882	0.06468025986
5883	0.06467755696
5884	0.06467568628
5885	0.06467126529
5886	0.06466583628
5887	0.06466557265
5888	0.06465816864
5889	0.06465624353
5890	0.0646517306
5891	0.06465162901
5892	0.06464347404
5893	0.06464335633
5894	0.06464277152
5895	0.06463245251
5896	0.06462879417
5897	0.06462726306
5898	0.06462374664
5899	0.06461491572
5900	0.06461438545
5901	0.0646134437
5902	0.06461205233
5903	0.06461016893
5904	0.0646099692
5905	0.06458577506
5906	0.06457787423
5907	0.06457773907
5908	0.06457572575
5909	0.0645745658
5910	0.06457416048
5911	0.06454791213
5912	0.06453933954
5913	0.06453914883
5914	0.06453871202
5915	0.06453803535
5916	0.06453381474
5917	0.06451018166
5918	0.06450232162
5919	0.06449533625
5920	0.06449340532
5921	0.06448662904
5922	0.06448519708
5923	0.06448472654
5924	0.06448349206
5925	0.06448225428
5926	0.06448155854
5927	0.06448137724
5928	0.06446424371
5929	0.06446056819
5930	0.06445275143
5931	0.06444739238
5932	0.06443343132
5933	0.06443303044
5934	0.06442893475
5935	0.06442615211
5936	0.06441742312
5937	0.06439381172
5938	0.06438323442
5939	0.06438161287
5940	0.06437541115
5941	0.06435744791
5942	0.06435029895
5943	0.06434603656
5944	0.06434585325
5945	0.06433855744
5946	0.064335335
5947	0.06433069708
5948	0.06432993702
5949	0.06432960428
5950	0.06432819251
5951	0.06432760913
5952	0.06432696648
5953	0.06432514309
5954	0.06431910355
5955	0.06431781972
5956	0.0643090696
5957	0.06430217242
5958	0.06430023848
5959	0.06429753207
5960	0.06429713614
5961	0.06429478556
5962	0.06429302182
5963	0.06429098544
5964	0.06428869388
5965	0.0642854704
5966	0.0642721135
5967	0.06427079694
5968	0.0642559315
5969	0.0642449593
5970	0.06424432326
5971	0.06424228476
5972	0.06422998969
5973	0.06422806025
5974	0.06421949163
5975	0.06421772433
5976	0.06421543297
5977	0.06420083544
5978	0.06419900237
5979	0.06419612636
5980	0.06419411215
5981	0.06418751597
5982	0.06418606037
5983	0.06418556369
5984	0.06418402797
5985	0.06418382089
5986	0.06417721551
5987	0.0641770025
5988	0.06417681558
5989	0.06417460942
5990	0.06417274481
5991	0.06417137573
5992	0.06417126879
5993	0.06415970405
5994	0.06415951253
5995	0.06414422193
5996	0.06414280373
5997	0.06412370024
5998	0.06412350929
5999	0.06412076157
6000	0.06411897705
6001	0.06411880277
6002	0.0641101634
6003	0.06410864324
6004	0.06410846811
6005	0.06410458606
6006	0.06409338728
6007	0.06409297009
6008	0.0640910147
6009	0.06409039982
6010	0.06408837481
6011	0.06408794332
6012	0.06406542054
6013	0.06405757642
6014	0.06404873915
6015	0.06404861224
6016	0.06404800323
6017	0.06404779079
6018	0.0640383878
6019	0.06401297775
6020	0.06401263046
6021	0.06401134089
6022	0.06399803638
6023	0.06399776941
6024	0.06399764722
6025	0.06399702371
6026	0.06399509011
6027	0.06399468547
6028	0.06398870128
6029	0.06398009376
6030	0.06397436497
6031	0.06397325661
6032	0.06397313214
6033	0.06397174156
6034	0.06396165555
6035	0.0639614513
6036	0.06395555522
6037	0.06395244161
6038	0.06394989345
6039	0.06394737149
6040	0.06394119967
6041	0.06394050983
6042	0.06393580505
6043	0.06393158501
6044	0.06393114108
6045	0.06393072853
6046	0.06390753937
6047	0.06390742666
6048	0.06388252911
6049	0.06388052972
6050	0.06387837511
6051	0.06387818069
6052	0.06387772277
6053	0.063877554
6054	0.0638543075
6055	0.0638524821
6056	0.06384416742
6057	0.06383600295
6058	0.06382508839
6059	0.06382492986
6060	0.06382364152
6061	0.06382348317
6062	0.06382169514
6063	0.06382154289
6064	0.06382135436
6065	0.0638193796
6066	0.06381554956
6067	0.06381321412
6068	0.06381285171
6069	0.06381080741
6070	0.06380739583
6071	0.0638072199
6072	0.06379006526
6073	0.06378971755
6074	0.06377735096
6075	0.0637739089
6076	0.06377309775
6077	0.06377279666
6078	0.06377214207
6079	0.06375254448
6080	0.06373865804
6081	0.06373675523
6082	0.06373532661
6083	0.06373520916
6084	0.0637319988
6085	0.06373113698
6086	0.06372727942
6087	0.06372325955
6088	0.06372257725
6089	0.0637195122
6090	0.06370156748
6091	0.06367817261
6092	0.06366703403
6093	0.06366612911
6094	0.06366595823
6095	0.06366338293
6096	0.063661521
6097	0.06365066086
6098	0.06364812355
6099	0.06364715247
6100	0.06364575283
6101	0.06364399119
6102	0.06364365535
6103	0.06364321711
6104	0.06364082072
6105	0.06363218071
6106	0.06362967896
6107	0.06362919649
6108	0.06362396842
6109	0.06362386033
6110	0.06361601315
6111	0.06361312067
6112	0.06361247672
6113	0.06360612426
6114	0.06360570171
6115	0.06360551597
6116	0.063603307
6117	0.06360287335
6118	0.06360194452
6119	0.06360082848
6120	0.06359558843
6121	0.06358423722
6122	0.06358177454
6123	0.06357788164
6124	0.06357771885
6125	0.06356629879
6126	0.06356295459
6127	0.06356060613
6128	0.06355996818
6129	0.06355257181
6130	0.06354389242
6131	0.0635373866
6132	0.06353454477
6133	0.06351563432
6134	0.06350774075
6135	0.0635060856
6136	0.06350524669
6137	0.06350025464
6138	0.06348068415
6139	0.06347916945
6140	0.06347372085
6141	0.06347197496
6142	0.06347158531
6143	0.06347147967
6144	0.06346682558
6145	0.06346426606
6146	0.06344315899
6147	0.06344232415
6148	0.06344139076
6149	0.06343973128
6150	0.06343952429
6151	0.0634353533
6152	0.06341905921
6153	0.06341258767
6154	0.06341220247
6155	0.06340297051
6156	0.06340258614
6157	0.06340009892
6158	0.06339340458
6159	0.06337974706
6160	0.06337084145
6161	0.06336919645
6162	0.06336880909
6163	0.0633651232
6164	0.06335747722
6165	0.06335736984
6166	0.06335716777
6167	0.0633570619
6168	0.06334589517
6169	0.06334565494
6170	0.06333188541
6171	0.06332535138
6172	0.06332372237
6173	0.06332349787
6174	0.06332157385
6175	0.06331968541
6176	0.06331939753
6177	0.06331734138
6178	0.06331152825
6179	0.06330890365
6180	0.06330605903
6181	0.06330578919
6182	0.06330378412
6183	0.06329988874
6184	0.06329820737
6185	0.06329195906
6186	0.06327884953
6187	0.06327508906
6188	0.06327303515
6189	0.06326044321
6190	0.06324080572
6191	0.06323218166
6192	0.06323059986
6193	0.06322602946
6194	0.06321441684
6195	0.06321343479
6196	0.06321314805
6197	0.06318599475
6198	0.06316490659
6199	0.06315641974
6200	0.06315519952
6201	0.06314847514
6202	0.06314597331
6203	0.06314090817
6204	0.06313878889
6205	0.06313328539
6206	0.06312665734
6207	0.06312654511
6208	0.0631250753
6209	0.06312293932
6210	0.06312251748
6211	0.06312219072
6212	0.06310671195
6213	0.06310661413
6214	0.06310512431
6215	0.06310450268
6216	0.06310430013
6217	0.06309899207
6218	0.06309361015
6219	0.06309256034
6220	0.06309238959
6221	0.06308898845
6222	0.06308744457
6223	0.06308696001
6224	0.0630612958
6225	0.06303784118
6226	0.06303689593
6227	0.06300945469
6228	0.06300059531
6229	0.06299230556
6230	0.06299116259
6231	0.06296148381
6232	0.0629610708
6233	0.06296049097
6234	0.06296010081
6235	0.06295967141
6236	0.06294698031
6237	0.06294424993
6238	0.06293943263
6239	0.06293928595
6240	0.06293910099
6241	0.0629376519
6242	0.06293716639
6243	0.06292596325
6244	0.06292586363
6245	0.06292321338
6246	0.06290960901
6247	0.06290816212
6248	0.06289614897
6249	0.06289598736
6250	0.06288653619
6251	0.06288615686
6252	0.06288448924
6253	0.0628830336
6254	0.06288135642
6255	0.06285938587
6256	0.06285838901
6257	0.06285801217
6258	0.06285735126
6259	0.06285716342
6260	0.06285648987
6261	0.0628528627
6262	0.06285144395
6263	0.06284420704
6264	0.06283223849
6265	0.06283205684
6266	0.06282341627
6267	0.06282284422
6268	0.06282270304
6269	0.06281333624
6270	0.06281291012
6271	0.06279529635
6272	0.06279513679
6273	0.06279027166
6274	0.06276829939
6275	0.06275486942
6276	0.0627544101
6277	0.06274829819
6278	0.06274785859
6279	0.0627475669
6280	0.06274163593
6281	0.06274126902
6282	0.06273931445
6283	0.06273672148
6284	0.06273618821
6285	0.06272927802
6286	0.06272648211
6287	0.06272503677
6288	0.06272189141
6289	0.06272003749
6290	0.06269850701
6291	0.06269392874
6292	0.06269376515
6293	0.06269324833
6294	0.06269079185
6295	0.06267383967
6296	0.06267341104
6297	0.06266679566
6298	0.06266664593
6299	0.06266433023
6300	0.06266382553
6301	0.06265604773
6302	0.06265590843
6303	0.062648098
6304	0.06264392769
6305	0.06262565356
6306	0.06262195553
6307	0.06259984561
6308	0.06258567317
6309	0.06257970219
6310	0.0625657055
6311	0.06256010726
6312	0.06255739654
6313	0.06255724997
6314	0.06254173253
6315	0.06253738145
6316	0.06252562259
6317	0.06252360928
6318	0.06252322121
6319	0.06252125661
6320	0.06251833982
6321	0.06251160972
6322	0.06251114142
6323	0.06250310707
6324	0.06250236678
6325	0.06250174716
6326	0.06249792633
6327	0.06249782724
6328	0.06249747966
6329	0.06249231787
6330	0.06248797664
6331	0.06248699884
6332	0.06247594636
6333	0.06247577005
6334	0.06247508456
6335	0.06247338572
6336	0.06247291609
6337	0.06247109189
6338	0.0624565576
6339	0.06243992044
6340	0.06243976593
6341	0.06243812727
6342	0.06243344542
6343	0.06242909759
6344	0.06241384141
6345	0.0623993422
6346	0.06239750455
6347	0.06239493126
6348	0.06238813606
6349	0.06237695027
6350	0.06237644147
6351	0.0623757629
6352	0.06236546338
6353	0.06236355521
6354	0.06236163363
6355	0.06235248894
6356	0.06235221906
6357	0.06234947013
6358	0.0623428018
6359	0.06234038783
6360	0.0623375361
6361	0.06233732954
6362	0.06233692457
6363	0.06233585782
6364	0.06232457658
6365	0.06232256312
6366	0.06232118508
6367	0.06231358615
6368	0.06231305413
6369	0.0623117225
6370	0.06230175075
6371	0.06230158204
6372	0.06230124489
6373	0.06229891927
6374	0.06228986764
6375	0.06228753571
6376	0.06228716611
6377	0.06228679242
6378	0.06228604352
6379	0.06228421769
6380	0.06227816666
6381	0.06225810833
6382	0.06224864362
6383	0.06224793981
6384	0.06224753054
6385	0.06224629219
6386	0.06224038169
6387	0.06223921417
6388	0.06223735253
6389	0.06223492115
6390	0.06223479036
6391	0.06220501779
6392	0.06220482036
6393	0.06220459818
6394	0.06219990639
6395	0.06219747991
6396	0.06218748689
6397	0.06218687071
6398	0.06217657597
6399	0.06216910293
6400	0.06216745393
6401	0.06216513558
6402	0.06214072451
6403	0.06213995391
6404	0.06213954962
6405	0.06213933689
6406	0.06213905912
6407	0.06213743806
6408	0.06213540029
6409	0.06213374669
6410	0.06213234218
6411	0.0621317629
6412	0.06213003467
6413	0.06212982204
6414	0.0621255436
6415	0.06212505051
6416	0.06210766208
6417	0.06210750569
6418	0.06208589913
6419	0.06208575624
6420	0.06208526568
6421	0.06207227853
6422	0.06207218977
6423	0.06204988679
6424	0.06204269713
6425	0.06204134759
6426	0.06204061806
6427	0.06203132014
6428	0.06202937625
6429	0.06202788785
6430	0.06202773889
6431	0.0620182129
6432	0.0620018238
6433	0.06200166577
6434	0.06200147326
6435	0.06199775945
6436	0.0619908297
6437	0.061981618
6438	0.0619685412
6439	0.06196816755
6440	0.06195129033
6441	0.06194945614
6442	0.06194886112
6443	0.06194866858
6444	0.06194585332
6445	0.06194576549
6446	0.06194278465
6447	0.0619387566
6448	0.06193839915
6449	0.06192200399
6450	0.06191921607
6451	0.06189519107
6452	0.06189329286
6453	0.06186323679
6454	0.06186314487
6455	0.06186131715
6456	0.06185942852
6457	0.06183878215
6458	0.06183842027
6459	0.06183823075
6460	0.06182605919
6461	0.0618231259
6462	0.06181000654
6463	0.06180392534
